timestamp,product_id,product_name,quantity_sold,stock_level,price,expiry_date,weather
2024-01-07 09:00:00,P013,Chicken,8,75,239.1,2024-01-20,Rainy
2024-01-08 00:00:00,P015,Oil,7,135,115.31,2024-07-05,Rainy
2024-01-08 00:00:00,P034,Vada,6,103,455.49,2024-01-21,Cloudy
2024-01-08 00:00:00,P018,Biscuits,5,64,48.71,2024-02-24,Cloudy
2024-01-08 00:00:00,P017,Tea,6,148,49.74,2024-06-10,Sunny
2024-01-08 00:00:00,P015,Oil,9,115,51.27,2024-05-17,Rainy
2024-01-08 00:00:00,P023,Turmeric,4,119,97.94,2024-02-22,Rainy
2024-01-08 00:00:00,P003,Eggs,7,81,70.63,2024-01-12,Rainy
2024-01-08 03:00:00,P015,Oil,4,63,115.31,2024-03-03,Rainy
2024-01-08 03:00:00,P038,Lassi,6,90,36.17,2024-05-10,Cloudy
2024-01-08 06:00:00,P031,Green Tea,5,101,80.97,2024-04-13,Sunny
2024-01-08 06:00:00,P038,Lassi,6,108,36.81,2024-03-10,Rainy
2024-01-08 06:00:00,P022,Coriander,4,103,55.63,2024-07-03,Rainy
2024-01-08 06:00:00,P019,Coke,5,158,53.01,2024-03-12,Cloudy
2024-01-09 00:00:00,P020,Chips,5,138,70.06,2024-05-14,Hot
2024-01-09 00:00:00,P003,Eggs,2,141,53.52,2024-01-18,Rainy
2024-01-09 03:00:00,P035,Samosa,5,111,16.83,2024-03-14,Cloudy
2024-01-09 06:00:00,P039,Soda,8,129,57.41,2024-04-27,Rainy
2024-01-09 06:00:00,P036,Chutney,4,113,86.55,2024-06-30,Hot
2024-01-09 06:00:00,P030,Ice Cream,3,106,42.88,2024-03-16,Rainy
2024-01-09 06:00:00,P029,Mango,5,86,51.39,2024-01-20,Cloudy
2024-01-09 06:00:00,P045,Cucumber,7,124,52.55,2024-01-12,Cloudy
2024-01-09 09:00:00,P036,Chutney,6,55,62.12,2024-05-30,Cloudy
2024-01-09 09:00:00,P043,Cabbage,1,169,25.59,2024-01-18,Sunny
2024-01-09 09:00:00,P030,Ice Cream,5,77,23.06,2024-04-01,Hot
2024-01-09 09:00:00,P044,Carrot,4,102,23.77,2024-01-22,Hot
2024-01-09 09:00:00,P001,Milk,5,113,109.58,2024-01-21,Cloudy
2024-01-09 09:00:00,P023,Turmeric,3,65,36.1,2024-04-17,Hot
2024-01-10 00:00:00,P028,Watermelon,8,109,7.66,2024-01-14,Cloudy
2024-01-10 00:00:00,P043,Cabbage,6,92,47.43,2024-01-13,Cloudy
2024-01-10 00:00:00,P013,Chicken,6,120,127.41,2024-01-12,Hot
2024-01-10 00:00:00,P041,Peas,7,100,15.03,2024-01-15,Cloudy
2024-01-10 03:00:00,P042,Spinach,4,113,39.42,2024-01-17,Sunny
2024-01-10 03:00:00,P018,Biscuits,3,87,22.12,2024-06-08,Rainy
2024-01-10 03:00:00,P003,Eggs,8,78,142.53,2024-01-17,Rainy
2024-01-10 03:00:00,P043,Cabbage,6,46,49.54,2024-01-12,Rainy
2024-01-10 06:00:00,P024,Jeera,3,141,82.28,2024-03-21,Hot
2024-01-10 06:00:00,P022,Coriander,6,198,50.16,2024-02-28,Sunny
2024-01-10 06:00:00,P028,Watermelon,1,123,50.17,2024-01-21,Cloudy
2024-01-10 06:00:00,P018,Biscuits,4,111,49.12,2024-03-21,Rainy
2024-01-10 06:00:00,P027,Cream,5,64,132.35,2024-01-23,Rainy
2024-01-10 06:00:00,P036,Chutney,4,69,21.38,2024-05-14,Hot
2024-01-10 09:00:00,P027,Cream,6,82,74.36,2024-01-18,Cloudy
2024-01-10 09:00:00,P033,Pav,3,95,63.45,2024-01-12,Cloudy
2024-01-10 09:00:00,P016,Sugar,9,106,46.24,2024-05-18,Sunny
2024-01-10 09:00:00,P016,Sugar,9,81,46.62,2024-04-16,Rainy
2024-01-10 09:00:00,P013,Chicken,5,115,196.38,2024-01-11,Cloudy
2024-01-10 09:00:00,P008,Potatoes,2,101,46.97,2024-01-16,Sunny
2024-01-10 09:00:00,P015,Oil,5,150,73.11,2024-03-23,Hot
2024-01-11 00:00:00,P049,Chikki,4,170,62.41,2024-06-18,Cloudy
2024-01-11 00:00:00,P013,Chicken,2,113,395.76,2024-01-12,Cloudy
2024-01-11 00:00:00,P017,Tea,5,63,83.69,2024-04-23,Rainy
2024-01-11 00:00:00,P049,Chikki,5,113,51.96,2024-02-19,Hot
2024-01-11 00:00:00,P044,Carrot,3,78,22.04,2024-01-24,Hot
2024-01-11 00:00:00,P048,Dates,7,93,38.62,2024-01-23,Hot
2024-01-11 00:00:00,P026,Butter,4,51,49.66,2024-01-22,Cloudy
2024-01-11 00:00:00,P047,Rasgulla,3,91,32.32,2024-04-29,Cloudy
2024-01-11 03:00:00,P037,Gulab Jamun,7,113,52.15,2024-03-27,Cloudy
2024-01-11 03:00:00,P038,Lassi,3,137,93.58,2024-02-20,Sunny
2024-01-11 06:00:00,P048,Dates,3,92,30.07,2024-01-21,Rainy
2024-01-11 06:00:00,P002,Bread,8,78,51.24,2024-01-25,Cloudy
2024-01-11 06:00:00,P046,Tomato Puree,2,103,34.32,2024-01-13,Sunny
2024-01-11 06:00:00,P048,Dates,1,95,11.5,2024-01-15,Rainy
2024-01-11 06:00:00,P023,Turmeric,6,54,37.73,2024-04-25,Cloudy
2024-01-11 06:00:00,P042,Spinach,4,60,5.8,2024-01-22,Rainy
2024-01-11 06:00:00,P041,Peas,3,115,17.53,2024-01-17,Cloudy
2024-01-11 06:00:00,P032,Bread Roll,3,134,25.4,2024-01-23,Sunny
2024-01-11 09:00:00,P016,Sugar,7,100,45.81,2024-06-07,Hot
2024-01-11 09:00:00,P041,Peas,3,93,38.26,2024-01-22,Rainy
2024-01-11 09:00:00,P009,Bananas,9,99,35.91,2024-01-21,Hot
2024-01-12 00:00:00,P038,Lassi,9,105,94.19,2024-06-01,Sunny
2024-01-12 00:00:00,P036,Chutney,7,95,55.59,2024-05-13,Hot
2024-01-12 00:00:00,P017,Tea,5,62,75.45,2024-03-12,Sunny
2024-01-12 00:00:00,P015,Oil,7,109,47.61,2024-03-31,Rainy
2024-01-12 03:00:00,P004,Rice,5,87,101.46,2024-05-15,Cloudy
2024-01-12 03:00:00,P010,Apples,4,127,32.02,2024-01-26,Cloudy
2024-01-12 03:00:00,P041,Peas,8,154,30.48,2024-01-16,Hot
2024-01-12 06:00:00,P030,Ice Cream,6,28,71.05,2024-05-14,Hot
2024-01-12 06:00:00,P041,Peas,8,110,27.39,2024-01-13,Sunny
2024-01-12 06:00:00,P006,Onions,3,93,22.65,2024-01-21,Hot
2024-01-12 06:00:00,P027,Cream,11,76,114.13,2024-01-25,Cloudy
2024-01-12 09:00:00,P045,Cucumber,3,34,42.5,2024-01-16,Rainy
2024-01-12 09:00:00,P010,Apples,7,71,46.18,2024-01-14,Hot
2024-01-13 00:00:00,P018,Biscuits,2,119,40.29,2024-04-21,Cloudy
2024-01-13 00:00:00,P037,Gulab Jamun,5,153,21.69,2024-06-11,Cloudy
2024-01-13 00:00:00,P010,Apples,2,76,47.12,2024-01-14,Hot
2024-01-13 00:00:00,P036,Chutney,4,50,96.61,2024-05-12,Hot
2024-01-13 00:00:00,P009,Bananas,6,127,46.3,2024-01-14,Rainy
2024-01-13 00:00:00,P012,Paneer,4,117,92.04,2024-01-19,Cloudy
2024-01-13 03:00:00,P023,Turmeric,4,49,51.53,2024-07-05,Sunny
2024-01-13 03:00:00,P047,Rasgulla,6,139,78.14,2024-05-12,Cloudy
2024-01-13 03:00:00,P039,Soda,8,85,21.03,2024-05-05,Sunny
2024-01-13 06:00:00,P030,Ice Cream,6,39,36.16,2024-03-23,Hot
2024-01-13 06:00:00,P035,Samosa,4,89,54.29,2024-05-02,Hot
2024-01-13 06:00:00,P026,Butter,5,110,124.45,2024-01-27,Rainy
2024-01-13 06:00:00,P034,Vada,4,123,321.88,2024-01-23,Cloudy
2024-01-13 09:00:00,P039,Soda,7,74,62.76,2024-04-14,Rainy
2024-01-13 09:00:00,P026,Butter,1,116,83.49,2024-01-25,Rainy
2024-01-13 09:00:00,P009,Bananas,4,119,41.38,2024-01-27,Sunny
2024-01-13 09:00:00,P049,Chikki,6,34,22.52,2024-06-01,Sunny
2024-01-14 00:00:00,P021,Masala,8,134,75.54,2024-05-12,Rainy
2024-01-14 00:00:00,P005,Dal,4,101,81.54,2024-05-12,Cloudy
2024-01-14 03:00:00,P031,Green Tea,3,66,37.05,2024-03-23,Rainy
2024-01-14 03:00:00,P022,Coriander,7,69,76.66,2024-03-27,Rainy
2024-01-14 03:00:00,P044,Carrot,4,84,47.15,2024-01-24,Cloudy
2024-01-14 06:00:00,P009,Bananas,4,120,18.57,2024-01-24,Rainy
2024-01-14 06:00:00,P039,Soda,2,104,82.33,2024-03-19,Cloudy
2024-01-14 06:00:00,P025,Kurkure,4,140,58.64,2024-03-11,Sunny
2024-01-14 06:00:00,P009,Bananas,5,93,44.39,2024-01-24,Rainy
2024-01-14 06:00:00,P040,Pickle,10,123,87.15,2024-06-26,Cloudy
2024-01-14 06:00:00,P044,Carrot,4,128,24.17,2024-01-22,Cloudy
2024-01-14 06:00:00,P006,Onions,4,132,54.59,2024-01-26,Cloudy
2024-01-14 09:00:00,P047,Rasgulla,3,104,64.09,2024-07-08,Sunny
2024-01-14 09:00:00,P020,Chips,6,135,53.21,2024-05-07,Sunny
2024-01-14 09:00:00,P017,Tea,1,100,83.36,2024-04-08,Rainy
2024-01-14 09:00:00,P019,Coke,5,128,66.89,2024-02-23,Cloudy
2024-01-14 09:00:00,P031,Green Tea,6,94,85.98,2024-06-01,Sunny
2024-01-15 00:00:00,P014,Fish,7,65,210.31,2024-01-23,Sunny
2024-01-15 00:00:00,P032,Bread Roll,5,67,41.94,2024-01-26,Rainy
2024-01-15 00:00:00,P003,Eggs,4,121,36.37,2024-01-26,Rainy
2024-01-15 00:00:00,P006,Onions,4,134,53.39,2024-01-25,Rainy
2024-01-15 03:00:00,P028,Watermelon,4,52,43.28,2024-01-23,Rainy
2024-01-15 03:00:00,P022,Coriander,2,88,36.25,2024-06-18,Sunny
2024-01-15 03:00:00,P032,Bread Roll,5,74,58.32,2024-01-28,Cloudy
2024-01-15 06:00:00,P037,Gulab Jamun,5,127,46.61,2024-04-01,Cloudy
2024-01-15 06:00:00,P023,Turmeric,1,128,27.2,2024-03-10,Rainy
2024-01-15 06:00:00,P031,Green Tea,3,95,95.55,2024-05-10,Cloudy
2024-01-15 09:00:00,P018,Biscuits,8,137,32.26,2024-04-13,Sunny
2024-01-15 09:00:00,P035,Samosa,3,71,52.18,2024-04-19,Cloudy
2024-01-15 09:00:00,P002,Bread,8,119,13.91,2024-01-28,Hot
2024-01-15 09:00:00,P028,Watermelon,4,61,49.33,2024-01-29,Hot
2024-01-16 00:00:00,P017,Tea,9,72,30.27,2024-02-21,Hot
2024-01-16 00:00:00,P032,Bread Roll,5,151,68.42,2024-01-28,Sunny
2024-01-16 00:00:00,P013,Chicken,6,97,367.15,2024-01-21,Sunny
2024-01-16 00:00:00,P012,Paneer,2,99,75.01,2024-01-22,Rainy
2024-01-16 00:00:00,P013,Chicken,6,89,416.19,2024-01-30,Rainy
2024-01-16 00:00:00,P009,Bananas,2,71,18.93,2024-01-19,Rainy
2024-01-16 00:00:00,P015,Oil,4,85,63.18,2024-03-17,Cloudy
2024-01-16 03:00:00,P043,Cabbage,6,16,7.47,2024-01-18,Cloudy
2024-01-16 03:00:00,P040,Pickle,5,57,93.39,2024-05-02,Hot
2024-01-16 03:00:00,P042,Spinach,5,85,24.3,2024-01-29,Cloudy
2024-01-16 03:00:00,P013,Chicken,6,40,432.08,2024-01-28,Hot
2024-01-16 03:00:00,P047,Rasgulla,6,116,60.82,2024-02-20,Sunny
2024-01-16 06:00:00,P007,Tomatoes,2,153,38.9,2024-01-25,Hot
2024-01-16 06:00:00,P007,Tomatoes,4,88,30.73,2024-01-26,Hot
2024-01-16 06:00:00,P008,Potatoes,9,91,31.08,2024-01-25,Rainy
2024-01-16 09:00:00,P040,Pickle,3,113,80.01,2024-03-17,Hot
2024-01-16 09:00:00,P001,Milk,5,124,109.18,2024-01-17,Sunny
2024-01-17 00:00:00,P011,Yogurt,4,62,101.04,2024-01-21,Rainy
2024-01-17 00:00:00,P015,Oil,6,58,110.09,2024-04-11,Rainy
2024-01-17 00:00:00,P007,Tomatoes,5,63,41.92,2024-01-19,Hot
2024-01-17 00:00:00,P013,Chicken,4,62,254.8,2024-01-24,Sunny
2024-01-17 03:00:00,P029,Mango,5,64,13.39,2024-01-29,Sunny
2024-01-17 03:00:00,P039,Soda,5,94,46.84,2024-03-27,Rainy
2024-01-17 03:00:00,P021,Masala,1,116,30.17,2024-05-05,Cloudy
2024-01-17 06:00:00,P045,Cucumber,5,54,23.16,2024-01-24,Sunny
2024-01-17 06:00:00,P020,Chips,3,41,29.79,2024-06-05,Rainy
2024-01-17 06:00:00,P025,Kurkure,7,35,49.57,2024-04-21,Rainy
2024-01-17 06:00:00,P048,Dates,5,129,47.82,2024-01-30,Cloudy
2024-01-17 06:00:00,P010,Apples,4,137,46.04,2024-01-25,Rainy
2024-01-17 06:00:00,P030,Ice Cream,6,76,32.06,2024-04-12,Cloudy
2024-01-17 09:00:00,P007,Tomatoes,4,126,11.76,2024-01-18,Hot
2024-01-17 09:00:00,P043,Cabbage,11,86,7.7,2024-01-27,Cloudy
2024-01-17 09:00:00,P024,Jeera,4,71,97.0,2024-05-26,Rainy
2024-01-17 09:00:00,P049,Chikki,5,52,22.61,2024-03-10,Sunny
2024-01-17 09:00:00,P044,Carrot,7,77,58.65,2024-01-18,Cloudy
2024-01-17 09:00:00,P018,Biscuits,7,132,52.01,2024-06-11,Hot
2024-01-18 00:00:00,P040,Pickle,7,90,78.11,2024-06-25,Sunny
2024-01-18 00:00:00,P041,Peas,3,99,40.84,2024-01-30,Cloudy
2024-01-18 00:00:00,P022,Coriander,7,5,87.42,2024-06-01,Rainy
2024-01-18 00:00:00,P033,Pav,5,114,57.12,2024-01-22,Sunny
2024-01-18 00:00:00,P037,Gulab Jamun,7,150,28.0,2024-04-11,Sunny
2024-01-18 00:00:00,P016,Sugar,4,102,81.62,2024-05-28,Hot
2024-01-18 03:00:00,P018,Biscuits,5,92,75.82,2024-06-26,Sunny
2024-01-18 03:00:00,P034,Vada,6,103,425.98,2024-01-19,Cloudy
2024-01-18 03:00:00,P013,Chicken,5,66,214.43,2024-01-23,Hot
2024-01-18 06:00:00,P038,Lassi,3,112,79.81,2024-02-25,Cloudy
2024-01-18 06:00:00,P035,Samosa,9,74,39.66,2024-05-13,Hot
2024-01-18 09:00:00,P040,Pickle,8,104,47.77,2024-04-21,Hot
2024-01-18 09:00:00,P034,Vada,4,122,163.42,2024-01-25,Cloudy
2024-01-18 09:00:00,P012,Paneer,0,56,90.59,2024-01-24,Hot
2024-01-18 09:00:00,P039,Soda,1,146,19.32,2024-03-09,Rainy
2024-01-18 09:00:00,P023,Turmeric,2,144,94.39,2024-03-08,Rainy
2024-01-18 09:00:00,P013,Chicken,5,97,279.33,2024-01-26,Cloudy
2024-01-18 09:00:00,P025,Kurkure,8,137,54.12,2024-03-07,Hot
2024-01-19 00:00:00,P041,Peas,6,79,58.3,2024-01-29,Sunny
2024-01-19 00:00:00,P027,Cream,4,79,44.22,2024-01-20,Rainy
2024-01-19 00:00:00,P011,Yogurt,5,112,110.97,2024-01-27,Rainy
2024-01-19 00:00:00,P003,Eggs,7,109,40.26,2024-02-01,Rainy
2024-01-19 00:00:00,P014,Fish,4,78,299.59,2024-02-01,Hot
2024-01-19 03:00:00,P002,Bread,3,131,49.48,2024-01-29,Sunny
2024-01-19 03:00:00,P001,Milk,6,62,105.49,2024-01-30,Rainy
2024-01-19 03:00:00,P004,Rice,6,94,77.26,2024-05-03,Cloudy
2024-01-19 06:00:00,P019,Coke,6,55,39.99,2024-06-21,Hot
2024-01-19 06:00:00,P020,Chips,5,96,46.63,2024-06-14,Hot
2024-01-19 06:00:00,P003,Eggs,4,134,74.31,2024-01-27,Rainy
2024-01-19 06:00:00,P004,Rice,2,81,64.37,2024-06-29,Hot
2024-01-19 06:00:00,P028,Watermelon,3,150,26.81,2024-01-23,Hot
2024-01-19 09:00:00,P040,Pickle,3,96,51.99,2024-03-17,Sunny
2024-01-19 09:00:00,P026,Butter,0,137,48.39,2024-02-02,Rainy
2024-01-19 09:00:00,P010,Apples,1,109,53.4,2024-01-28,Cloudy
2024-01-19 09:00:00,P032,Bread Roll,6,96,42.71,2024-01-26,Hot
2024-01-19 09:00:00,P023,Turmeric,5,117,64.62,2024-03-20,Cloudy
2024-01-20 00:00:00,P049,Chikki,3,98,68.94,2024-05-25,Cloudy
2024-01-20 00:00:00,P013,Chicken,6,68,236.77,2024-01-28,Cloudy
2024-01-20 00:00:00,P029,Mango,3,73,57.13,2024-02-03,Cloudy
2024-01-20 00:00:00,P030,Ice Cream,4,135,67.43,2024-05-07,Rainy
2024-01-20 03:00:00,P027,Cream,8,70,84.04,2024-01-23,Sunny
2024-01-20 03:00:00,P020,Chips,6,116,27.29,2024-02-22,Rainy
2024-01-20 03:00:00,P002,Bread,7,103,76.55,2024-01-26,Sunny
2024-01-20 03:00:00,P025,Kurkure,5,99,78.45,2024-05-24,Sunny
2024-01-20 06:00:00,P008,Potatoes,3,88,32.99,2024-01-25,Rainy
2024-01-20 06:00:00,P026,Butter,7,78,53.64,2024-02-03,Cloudy
2024-01-20 06:00:00,P006,Onions,3,149,33.38,2024-01-29,Rainy
2024-01-20 09:00:00,P022,Coriander,5,101,95.81,2024-07-10,Cloudy
2024-01-20 09:00:00,P048,Dates,8,81,31.1,2024-02-03,Rainy
2024-01-20 09:00:00,P048,Dates,10,68,38.57,2024-01-27,Sunny
2024-01-21 00:00:00,P030,Ice Cream,2,116,66.94,2024-06-15,Cloudy
2024-01-21 00:00:00,P047,Rasgulla,2,110,55.84,2024-06-20,Sunny
2024-01-21 00:00:00,P029,Mango,5,79,8.43,2024-01-28,Cloudy
2024-01-21 03:00:00,P024,Jeera,5,106,93.27,2024-02-24,Rainy
2024-01-21 03:00:00,P048,Dates,3,83,32.12,2024-01-30,Cloudy
2024-01-21 03:00:00,P048,Dates,11,134,45.05,2024-01-29,Rainy
